22718800|fluconazole|ramelteon|1|Minor|fluconazole will increase the level or effect of ramelteon by  affecting hepatic enzyme CYP2C9/10 metabolism. Minor or non-significant interaction.
22725026|fluconazole|ramelteon|1|Minor|fluconazole will increase the level or effect of ramelteon by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Minor or non-significant interaction.
22725027|fluconazole|ranolazine|21|Serious - Use Alternative|fluconazole will increase the level or effect of ranolazine by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available. Never use combination.
22795499|fluconazole|ranolazine|3|Significant - Monitor Closely|fluconazole and ranolazine both increase  QTc interval. Potential for dangerous interaction. Use with caution and monitor closely.
22855594|rifabutin|fluconazole|1|Minor|rifabutin decreases levels of fluconazole by increasing metabolism. Minor or non-significant interaction.
22725037|fluconazole|silodosin|21|Serious - Use Alternative|fluconazole will increase the level or effect of silodosin by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available. Never use combination.
22725038|fluconazole|simvastatin|21|Serious - Use Alternative|fluconazole will increase the level or effect of simvastatin by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available. Never use combination.
22725043|fluconazole|tacrolimus|11|Significant - Monitor Closely|fluconazole will increase the level or effect of tacrolimus by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
22718801|fluconazole|tamoxifen|11|Significant - Monitor Closely|fluconazole, tamoxifen. affecting hepatic enzyme CYP2C9/10 metabolism. Significant interaction possible, monitor closely. CYP2C9/10 inhibition decreases tamoxifen metabolism to active metabolites.
22725044|fluconazole|tamoxifen|1|Minor|fluconazole, tamoxifen. affecting hepatic/intestinal enzyme CYP3A4 metabolism. Minor or non-significant interaction. CYP3A4 inhibition decreases metabolism of tamoxifen to N-desmethyl tamoxifen (active metabolite with similar biologic activity).
100017668|fluconazole|tamsulosin|2|Significant - Monitor Closely|fluconazole increases levels of tamsulosin by affecting hepatic/intestinal enzyme CYP3A4 metabolism. Potential for interaction, monitor. Dose reduction may be needed for coadministered drugs that are predominantly metabolized by CYP3A.
22795515|fluconazole|terfenadine|33|Contraindicated|fluconazole and terfenadine both increase  QTc interval. Never use combination.
22859447|fluconazole|terfenadine|33|Contraindicated|fluconazole increases levels of terfenadine by decreasing metabolism. Never use combination. Risk of QT interval prolongation.
22725047|fluconazole|terfenadine|21|Serious - Use Alternative|fluconazole will increase the level or effect of terfenadine by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available. Never use combination.
22725048|fluconazole|tipranavir|11|Significant - Monitor Closely|fluconazole will increase the level or effect of tipranavir by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
100026154|fluconazole|tofacitinib|20|Serious - Use Alternative|fluconazole increases levels of tofacitinib by decreasing metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available. Reduce tofacitinib dose to 5 mg qDay when coadministered with 1 or more concomitant medications that result in both moderate CYP3A4 inhibition and potent CYP2C19 inhibition.
100026389|fluconazole|tofacitinib|2|Significant - Monitor Closely|fluconazole increases levels of tofacitinib by affecting hepatic/intestinal enzyme CYP3A4 metabolism. Potential for interaction, monitor. No specific dose adjustment recommended when tofacitinib coadministered with moderate CYP3A4 inhibitors; decrease tofacitinib dose if coadministered with both moderate CYP3A4 and potent CYP2C19 inhibitors.
100026405|fluconazole|tofacitinib|2|Significant - Monitor Closely|fluconazole increases levels of tofacitinib by affecting hepatic enzyme CYP2C19 metabolism. Potential for interaction, monitor. No specific dose adjustment recommended when tofacitinib coadministered with potent CYP2C19 inhibitors; decrease tofacitinib dose if coadministered with both moderate CYP3A4 and potent CYP2C19 inhibitors .
22872969|fluconazole|tolbutamide|11|Significant - Monitor Closely|fluconazole increases levels of tolbutamide by decreasing metabolism. Significant interaction possible, monitor closely.
22718802|fluconazole|tolbutamide|1|Minor|fluconazole will increase the level or effect of tolbutamide by  affecting hepatic enzyme CYP2C9/10 metabolism. Minor or non-significant interaction.
22725049|fluconazole|tolterodine|11|Significant - Monitor Closely|fluconazole will increase the level or effect of tolterodine by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
22725050|fluconazole|tolvaptan|21|Serious - Use Alternative|fluconazole will increase the level or effect of tolvaptan by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available. Never use combination.
22793237|trazodone|fluconazole|22|Serious - Use Alternative|trazodone and fluconazole both increase  QTc interval. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available.
22725052|fluconazole|trazodone|2|Significant - Monitor Closely|fluconazole will increase the level or effect of trazodone by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Potential for interaction, monitor.
22725053|fluconazole|triazolam|11|Significant - Monitor Closely|fluconazole will increase the level or effect of triazolam by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
22795519|fluconazole|trimethoprim|3|Significant - Monitor Closely|fluconazole and trimethoprim both increase  QTc interval. Potential for dangerous interaction. Use with caution and monitor closely.
22793366|trimipramine|fluconazole|22|Serious - Use Alternative|trimipramine and fluconazole both increase  QTc interval. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available.
22725056|fluconazole|verapamil|11|Significant - Monitor Closely|fluconazole will increase the level or effect of verapamil by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
22725058|fluconazole|vinblastine|1|Minor|fluconazole will increase the level or effect of vinblastine by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Minor or non-significant interaction.
22725059|fluconazole|vincristine|1|Minor|fluconazole will increase the level or effect of vincristine by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Minor or non-significant interaction.
22795525|fluconazole|voriconazole|3|Significant - Monitor Closely|fluconazole and voriconazole both increase  QTc interval. Potential for dangerous interaction. Use with caution and monitor closely.
22718311|fluconazole|voriconazole|1|Minor|fluconazole will increase the level or effect of voriconazole by  affecting hepatic enzyme CYP2C19 metabolism. Minor or non-significant interaction.
22718804|fluconazole|voriconazole|1|Minor|fluconazole will increase the level or effect of voriconazole by  affecting hepatic enzyme CYP2C9/10 metabolism. Minor or non-significant interaction.
22879363|fluconazole|warfarin|20|Serious - Use Alternative|fluconazole increases levels of warfarin by decreasing metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
22718805|fluconazole|warfarin|11|Significant - Monitor Closely|fluconazole will increase the level or effect of warfarin by  affecting hepatic enzyme CYP2C9/10 metabolism. Significant interaction possible, monitor closely.
22725061|fluconazole|warfarin|11|Significant - Monitor Closely|fluconazole will increase the level or effect of warfarin by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
22718312|fluconazole|warfarin|1|Minor|fluconazole will increase the level or effect of warfarin by  affecting hepatic enzyme CYP2C19 metabolism. Minor or non-significant interaction.
22795527|fluconazole|ziprasidone|22|Serious - Use Alternative|fluconazole and ziprasidone both increase  QTc interval. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available.
22725063|fluconazole|ziprasidone|1|Minor|fluconazole will increase the level or effect of ziprasidone by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Minor or non-significant interaction.
22725064|fluconazole|zolpidem|1|Minor|fluconazole will increase the level or effect of zolpidem by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Minor or non-significant interaction.
22861570|fludarabine|pentostatin|33|Contraindicated|fludarabine, pentostatin.Either increases toxicity of the other by unknown mechanism. Never use combination. Risk of pulmonary toxicity.
22734821|fosphenytoin|fludrocortisone|11|Significant - Monitor Closely|fosphenytoin will decrease the level or effect of fludrocortisone by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
22742585|fosphenytoin|fludrocortisone|11|Significant - Monitor Closely|fosphenytoin will decrease the level or effect of fludrocortisone by  P-glycoprotein (MDR1) efflux transporter. Significant interaction possible, monitor closely.
22731311|hexobarbital|fludrocortisone|11|Significant - Monitor Closely|hexobarbital will decrease the level or effect of fludrocortisone by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
22731701|pentobarbital|fludrocortisone|11|Significant - Monitor Closely|pentobarbital will decrease the level or effect of fludrocortisone by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
22731896|phenobarbital|fludrocortisone|11|Significant - Monitor Closely|phenobarbital will decrease the level or effect of fludrocortisone by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
22743201|phenobarbital|fludrocortisone|11|Significant - Monitor Closely|phenobarbital will decrease the level or effect of fludrocortisone by  P-glycoprotein (MDR1) efflux transporter. Significant interaction possible, monitor closely.
22735211|phenytoin|fludrocortisone|11|Significant - Monitor Closely|phenytoin will decrease the level or effect of fludrocortisone by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
22742761|phenytoin|fludrocortisone|11|Significant - Monitor Closely|phenytoin will decrease the level or effect of fludrocortisone by  P-glycoprotein (MDR1) efflux transporter. Significant interaction possible, monitor closely.
22732091|primidone|fludrocortisone|11|Significant - Monitor Closely|primidone will decrease the level or effect of fludrocortisone by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
22880026|salsalate|fludrocortisone|11|Significant - Monitor Closely|salsalate, fludrocortisone.Either increases toxicity of the other by pharmacodynamic synergism. Significant interaction possible, monitor closely. Increased risk of GI ulceration.
22884537|fludrocortisone|salsalate|1|Minor|fludrocortisone decreases levels of salsalate by increasing renal clearance. Minor or non-significant interaction.
22732286|secobarbital|fludrocortisone|11|Significant - Monitor Closely|secobarbital will decrease the level or effect of fludrocortisone by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
22733641|fludrocortisone|warfarin|11|Significant - Monitor Closely|fludrocortisone will decrease the level or effect of warfarin by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
22873589|fludrocortisone|warfarin|11|Significant - Monitor Closely|fludrocortisone, warfarin. Other (see comment). Significant interaction possible, monitor closely. Comment: Corticosteroids may decrease anticoagulant effects by increasing blood coagulability; conversely, they may impair vascular integrity, thus increasing bleeding risk.  Monitor INR closely.
22884247|fluorouracil|fosphenytoin|11|Significant - Monitor Closely|fluorouracil increases levels of fosphenytoin by unknown mechanism. Significant interaction possible, monitor closely. Based on case reports.
22862424|metronidazole|fluorouracil|11|Significant - Monitor Closely|metronidazole increases toxicity of fluorouracil by decreasing elimination. Significant interaction possible, monitor closely.
22884249|fluorouracil|phenytoin|11|Significant - Monitor Closely|fluorouracil increases levels of phenytoin by unknown mechanism. Significant interaction possible, monitor closely. Based on case reports.
22864631|fluorouracil|warfarin|2|Significant - Monitor Closely|fluorouracil increases effects of warfarin by unspecified interaction mechanism. Potential for interaction, monitor. Due to the thrombocytopenic effects of fluorouracil, an additive risk of bleeding may be seen in patients receiving concomitant anticoagulants.
22718807|fluoxetine|fosphenytoin|11|Significant - Monitor Closely|fluoxetine will increase the level or effect of fosphenytoin by  affecting hepatic enzyme CYP2C9/10 metabolism. Significant interaction possible, monitor closely.
22849378|frovatriptan|fluoxetine|3|Significant - Monitor Closely|frovatriptan and fluoxetine both increase  serotonin levels. Potential for dangerous interaction. Use with caution and monitor closely.
22869518|fluoxetine|frovatriptan|1|Minor|fluoxetine, frovatriptan. Mechanism: unknown. Minor or non-significant interaction. Risk of weakness, dyspnea, chest pain.
22720367|fluoxetine|iloperidone|20|Serious - Use Alternative|fluoxetine will increase the level or effect of iloperidone by  affecting hepatic enzyme CYP2D6 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
22795546|fluoxetine|iloperidone|2|Significant - Monitor Closely|fluoxetine and iloperidone both increase  QTc interval. Potential for interaction, monitor.
22851350|fluoxetine|imipramine|22|Serious - Use Alternative|fluoxetine and imipramine both increase  serotonin levels. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available.
22718320|fluoxetine|imipramine|20|Serious - Use Alternative|fluoxetine will increase the level or effect of imipramine by  affecting hepatic enzyme CYP2C19 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
22720368|fluoxetine|imipramine|20|Serious - Use Alternative|fluoxetine will increase the level or effect of imipramine by  affecting hepatic enzyme CYP2D6 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
22792423|imipramine|fluoxetine|3|Significant - Monitor Closely|imipramine and fluoxetine both increase  QTc interval. Potential for dangerous interaction. Use with caution and monitor closely.
22850322|isocarboxazid|fluoxetine|33|Contraindicated|isocarboxazid and fluoxetine both increase  serotonin levels. Never use combination.
22893942|fluoxetine|ketoprofen|11|Significant - Monitor Closely|fluoxetine, ketoprofen.Either increases toxicity of the other by pharmacodynamic synergism. Significant interaction possible, monitor closely. Increased risk of upper GI bleeding. SSRIs inhib. serotonin uptake by platelets.
22850431|linezolid|fluoxetine|33|Contraindicated|linezolid and fluoxetine both increase  serotonin levels. Never use combination. Linezolid may increase serotonin as a result of MAO-A inhibition. If linezolid must be administered, discontinue serotonergic drug immediately and monitor for CNS toxicity. Serotonergic therapy may be resumed 24 hours after last linezolid dose or after 5 weeks of monitoring, whichever comes first.
22851392|fluoxetine|lithium|3|Significant - Monitor Closely|fluoxetine and lithium both increase  serotonin levels. Potential for dangerous interaction. Use with caution and monitor closely.
22875699|fluoxetine|lithium|1|Minor|fluoxetine, lithium. Mechanism: unknown. Minor or non-significant interaction. Risk of neurotoxicity.
22720600|lumefantrine|fluoxetine|33|Contraindicated|lumefantrine will increase the level or effect of fluoxetine by  affecting hepatic enzyme CYP2D6 metabolism. Never use combination.
22795560|fluoxetine|lumefantrine|3|Significant - Monitor Closely|fluoxetine and lumefantrine both increase  QTc interval. Potential for dangerous interaction. Use with caution and monitor closely.
22720371|fluoxetine|methamphetamine|20|Serious - Use Alternative|fluoxetine will increase the level or effect of methamphetamine by  affecting hepatic enzyme CYP2D6 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
22720372|fluoxetine|metoprolol|20|Serious - Use Alternative|fluoxetine will increase the level or effect of metoprolol by  affecting hepatic enzyme CYP2D6 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
22849503|naratriptan|fluoxetine|3|Significant - Monitor Closely|naratriptan and fluoxetine both increase  serotonin levels. Potential for dangerous interaction. Use with caution and monitor closely.
22869519|fluoxetine|naratriptan|1|Minor|fluoxetine, naratriptan. Mechanism: unknown. Minor or non-significant interaction. Risk of weakness, dyspnea, chest pain.
22851358|fluoxetine|nortriptyline|22|Serious - Use Alternative|fluoxetine and nortriptyline both increase  serotonin levels. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available.
22720377|fluoxetine|nortriptyline|20|Serious - Use Alternative|fluoxetine will increase the level or effect of nortriptyline by  affecting hepatic enzyme CYP2D6 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
22792975|nortriptyline|fluoxetine|3|Significant - Monitor Closely|nortriptyline and fluoxetine both increase  QTc interval. Potential for dangerous interaction. Use with caution and monitor closely.
100004739|oxycodone|fluoxetine|20|Serious - Use Alternative|oxycodone will increase the level or effect of fluoxetine by  affecting hepatic enzyme CYP2D6 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available. Opioids may enhance the serotonergic effects of SSRIs and increase risk for serotonergic syndrome
22850746|phenelzine|fluoxetine|33|Contraindicated|phenelzine and fluoxetine both increase  serotonin levels. Never use combination.
22886814|fluoxetine|phentermine|20|Serious - Use Alternative|fluoxetine, phentermine.Either increases toxicity of the other by Mechanism: unknown. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available. Risk of serotonin syndrome.
22718809|fluoxetine|phenytoin|11|Significant - Monitor Closely|fluoxetine will increase the level or effect of phenytoin by  affecting hepatic enzyme CYP2C9/10 metabolism. Significant interaction possible, monitor closely.
100025851|propafenone|fluoxetine|22|Serious - Use Alternative|propafenone and fluoxetine both increase  QTc interval. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available.
22720382|fluoxetine|propafenone|20|Serious - Use Alternative|fluoxetine will increase the level or effect of propafenone by  affecting hepatic enzyme CYP2D6 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
22721080|propafenone|fluoxetine|20|Serious - Use Alternative|propafenone will increase the level or effect of fluoxetine by  affecting hepatic enzyme CYP2D6 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
22720384|fluoxetine|propranolol|20|Serious - Use Alternative|fluoxetine will increase the level or effect of propranolol by  affecting hepatic enzyme CYP2D6 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
22851360|fluoxetine|protriptyline|22|Serious - Use Alternative|fluoxetine and protriptyline both increase  serotonin levels. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available.
22793108|protriptyline|fluoxetine|3|Significant - Monitor Closely|protriptyline and fluoxetine both increase  QTc interval. Potential for dangerous interaction. Use with caution and monitor closely.
22849983|rasagiline|fluoxetine|20|Serious - Use Alternative|rasagiline and fluoxetine both increase  serotonin levels. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available. evere CNS toxicity associated with hyperpyrexia has been reported with the combined treatment of an antidepressant and rasagiline. Avoid combination within 14 days of MAOI use.
22720385|fluoxetine|risperidone|20|Serious - Use Alternative|fluoxetine will increase the level or effect of risperidone by  affecting hepatic enzyme CYP2D6 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
22795590|fluoxetine|risperidone|2|Significant - Monitor Closely|fluoxetine and risperidone both increase  QTc interval. Potential for interaction, monitor.
22721260|ritonavir|fluoxetine|1|Minor|ritonavir will increase the level or effect of fluoxetine by  affecting hepatic enzyme CYP2D6 metabolism. Minor or non-significant interaction.
22849626|rizatriptan|fluoxetine|3|Significant - Monitor Closely|rizatriptan and fluoxetine both increase  serotonin levels. Potential for dangerous interaction. Use with caution and monitor closely.
22869520|fluoxetine|rizatriptan|1|Minor|fluoxetine, rizatriptan. Mechanism: unknown. Minor or non-significant interaction. Risk of weakness, dyspnea, chest pain.
22850098|selegiline|fluoxetine|33|Contraindicated|selegiline and fluoxetine both increase  serotonin levels. Never use combination. At least 5 weeks should elapse between discontinuation of fluoxetine and initiation of selegiline.
22849747|sumatriptan|fluoxetine|3|Significant - Monitor Closely|sumatriptan and fluoxetine both increase  serotonin levels. Potential for dangerous interaction. Use with caution and monitor closely.
22869521|fluoxetine|sumatriptan|1|Minor|fluoxetine, sumatriptan. Mechanism: unknown. Minor or non-significant interaction. Risk of weakness, dyspnea, chest pain.
22862638|fluoxetine|tamoxifen|11|Significant - Monitor Closely|fluoxetine will decrease the level or effect of tamoxifen by  decreasing metabolism. Significant interaction possible, monitor closely. Inhibition of CYP2D6 metabolism to tamoxifen's active metabolite, endoxifen.
100017681|fluoxetine|tamsulosin|2|Significant - Monitor Closely|fluoxetine increases levels of tamsulosin by affecting hepatic enzyme CYP2D6 metabolism. Potential for interaction, monitor.
1000030|fluoxetine|tetrabenazine|11|Significant - Monitor Closely|fluoxetine increases effects of tetrabenazine by affecting hepatic enzyme CYP2D6 metabolism. Significant interaction possible, monitor closely. Decrease tetrabenazine dose by 50% when coadministered with strong CYP2D6 inhibitors.
22721380|thioridazine|fluoxetine|33|Contraindicated|thioridazine will increase the level or effect of fluoxetine by  affecting hepatic enzyme CYP2D6 metabolism. Never use combination.
22790740|thioridazine|fluoxetine|33|Contraindicated|thioridazine and fluoxetine both increase  QTc interval. Never use combination.
22860822|fluoxetine|thioridazine|33|Contraindicated|fluoxetine increases levels of thioridazine by decreasing metabolism. Never use combination. Risk of long QT syndrome.
22720387|fluoxetine|thioridazine|22|Serious - Use Alternative|fluoxetine will increase the level or effect of thioridazine by  affecting hepatic enzyme CYP2D6 metabolism. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available.
100025855|thiothixene|fluoxetine|3|Significant - Monitor Closely|thiothixene and fluoxetine both increase  QTc interval. Potential for dangerous interaction. Use with caution and monitor closely.
22721440|tipranavir|fluoxetine|20|Serious - Use Alternative|tipranavir will increase the level or effect of fluoxetine by  affecting hepatic enzyme CYP2D6 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
22718828|fluoxetine|tolbutamide|11|Significant - Monitor Closely|fluoxetine will increase the level or effect of tolbutamide by  affecting hepatic enzyme CYP2C9/10 metabolism. Significant interaction possible, monitor closely.
22856927|fluoxetine|tolbutamide|11|Significant - Monitor Closely|fluoxetine increases effects of tolbutamide by unspecified interaction mechanism. Significant interaction possible, monitor closely. Risk of hypoglycemia.
22893964|fluoxetine|tolmetin|11|Significant - Monitor Closely|fluoxetine, tolmetin.Either increases toxicity of the other by pharmacodynamic synergism. Significant interaction possible, monitor closely. Increased risk of upper GI bleeding. SSRIs inhib. serotonin uptake by platelets.
22720389|fluoxetine|tolterodine|20|Serious - Use Alternative|fluoxetine will increase the level or effect of tolterodine by  affecting hepatic enzyme CYP2D6 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
100025856|toremifene|fluoxetine|3|Significant - Monitor Closely|toremifene and fluoxetine both increase  QTc interval. Potential for dangerous interaction. Use with caution and monitor closely.
22851410|fluoxetine|tramadol|3|Significant - Monitor Closely|fluoxetine and tramadol both increase  serotonin levels. Potential for dangerous interaction. Use with caution and monitor closely.
22850946|tranylcypromine|fluoxetine|33|Contraindicated|tranylcypromine and fluoxetine both increase  serotonin levels. Never use combination.
22851334|fluoxetine|trazodone|22|Serious - Use Alternative|fluoxetine and trazodone both increase  serotonin levels. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available.
22793239|trazodone|fluoxetine|3|Significant - Monitor Closely|trazodone and fluoxetine both increase  QTc interval. Potential for dangerous interaction. Use with caution and monitor closely.
22851362|fluoxetine|trimipramine|22|Serious - Use Alternative|fluoxetine and trimipramine both increase  serotonin levels. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available.
22793368|trimipramine|fluoxetine|3|Significant - Monitor Closely|trimipramine and fluoxetine both increase  QTc interval. Potential for dangerous interaction. Use with caution and monitor closely.
22851336|fluoxetine|venlafaxine|22|Serious - Use Alternative|fluoxetine and venlafaxine both increase  serotonin levels. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available.
22795612|fluoxetine|venlafaxine|2|Significant - Monitor Closely|fluoxetine and venlafaxine both increase  QTc interval. Potential for interaction, monitor.
22721500|venlafaxine|fluoxetine|1|Minor|venlafaxine will increase the level or effect of fluoxetine by  affecting hepatic enzyme CYP2D6 metabolism. Minor or non-significant interaction.
22718326|fluoxetine|voriconazole|20|Serious - Use Alternative|fluoxetine will increase the level or effect of voriconazole by  affecting hepatic enzyme CYP2C19 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
22718830|fluoxetine|voriconazole|11|Significant - Monitor Closely|fluoxetine will increase the level or effect of voriconazole by  affecting hepatic enzyme CYP2C9/10 metabolism. Significant interaction possible, monitor closely.
22795614|fluoxetine|voriconazole|2|Significant - Monitor Closely|fluoxetine and voriconazole both increase  QTc interval. Potential for interaction, monitor.
100025858|vorinostat|fluoxetine|3|Significant - Monitor Closely|vorinostat and fluoxetine both increase  QTc interval. Potential for dangerous interaction. Use with caution and monitor closely.
22876652|fluoxetine|warfarin|20|Serious - Use Alternative|fluoxetine increases levels of warfarin by decreasing metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
22718327|fluoxetine|warfarin|11|Significant - Monitor Closely|fluoxetine will increase the level or effect of warfarin by  affecting hepatic enzyme CYP2C19 metabolism. Significant interaction possible, monitor closely.
22718831|fluoxetine|warfarin|2|Significant - Monitor Closely|fluoxetine will increase the level or effect of warfarin by  affecting hepatic enzyme CYP2C9/10 metabolism. Potential for interaction, monitor.
22795616|fluoxetine|ziprasidone|3|Significant - Monitor Closely|fluoxetine and ziprasidone both increase  QTc interval. Potential for dangerous interaction. Use with caution and monitor closely.
22849866|zolmitriptan|fluoxetine|3|Significant - Monitor Closely|zolmitriptan and fluoxetine both increase  serotonin levels. Potential for dangerous interaction. Use with caution and monitor closely.
22869522|fluoxetine|zolmitriptan|1|Minor|fluoxetine, zolmitriptan. Mechanism: unknown. Minor or non-significant interaction. Risk of weakness, dyspnea, chest pain.
22897769|fluoxymesterone|warfarin|20|Serious - Use Alternative|fluoxymesterone increases levels of warfarin by decreasing metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
22789028|fluphenazine|levofloxacin|3|Significant - Monitor Closely|fluphenazine and levofloxacin both increase  QTc interval. Potential for dangerous interaction. Use with caution and monitor closely.
22874440|fluphenazine|methamphetamine|11|Significant - Monitor Closely|fluphenazine, methamphetamine. Mechanism: unknown. Significant interaction possible, monitor closely. Risk of cardiac arrhythmia or sudden death, more likely w/thioridazine than other phenothiazines.  Interaction more likely in certain predisposed pts. only.
22835808|fluphenazine|methamphetamine|2|Significant - Monitor Closely|fluphenazine increases and methamphetamine decreases sedation. Effect of interaction is not clear, use caution. Potential for interaction, monitor.
22886663|fluphenazine|metrizamide|33|Contraindicated|fluphenazine, metrizamide. Mechanism: unknown. Never use combination. Risk of seizure.  D/C phenothiazine 24h before admin. of metrizamide.
22874447|fluphenazine|phendimetrazine|11|Significant - Monitor Closely|fluphenazine, phendimetrazine. Mechanism: unknown. Significant interaction possible, monitor closely. Risk of cardiac arrhythmia or sudden death, more likely w/thioridazine than other phenothiazines.  Interaction more likely in certain predisposed pts. only.
22835846|fluphenazine|phendimetrazine|2|Significant - Monitor Closely|fluphenazine increases and phendimetrazine decreases sedation. Effect of interaction is not clear, use caution. Potential for interaction, monitor.
22874448|fluphenazine|phentermine|11|Significant - Monitor Closely|fluphenazine, phentermine. Mechanism: unknown. Significant interaction possible, monitor closely. Risk of cardiac arrhythmia or sudden death, more likely w/thioridazine than other phenothiazines.  Interaction more likely in certain predisposed pts. only.
22835818|fluphenazine|phentermine|2|Significant - Monitor Closely|fluphenazine increases and phentermine decreases sedation. Effect of interaction is not clear, use caution. Potential for interaction, monitor.
22789076|fluphenazine|terfenadine|33|Contraindicated|fluphenazine and terfenadine both increase  QTc interval. Never use combination.
22806826|terfenadine|fluphenazine|2|Significant - Monitor Closely|terfenadine and fluphenazine both increase  sedation. Potential for interaction, monitor.
17927656|fluphenazine|tetrabenazine|3|Significant - Monitor Closely|fluphenazine and tetrabenazine both increase  antidopaminergic effects, including extrapyramidal symptoms and neuroleptic malignant syndrome. Potential for dangerous interaction. Use with caution and monitor closely.
22807642|triprolidine|fluphenazine|2|Significant - Monitor Closely|triprolidine and fluphenazine both increase  sedation. Potential for interaction, monitor.
100010678|fosamprenavir|flurazepam|3|Significant - Monitor Closely|fosamprenavir increases levels of flurazepam by affecting hepatic/intestinal enzyme CYP3A4 metabolism. Potential for dangerous interaction. Use with caution and monitor closely. Use alternatives if available. Consider lowering benzodiazepine dose.
