fluconazole|tolterodine|11|Significant - Monitor Closely|fluconazole will increase the level or effect of tolterodine by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
fluconazole|tolvaptan|21|Serious - Use Alternative|fluconazole will increase the level or effect of tolvaptan by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available. Never use combination.
trazodone|fluconazole|22|Serious - Use Alternative|trazodone and fluconazole both increase  QTc interval. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available.
fluconazole|trazodone|2|Significant - Monitor Closely|fluconazole will increase the level or effect of trazodone by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Potential for interaction, monitor.
fluconazole|triazolam|11|Significant - Monitor Closely|fluconazole will increase the level or effect of triazolam by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
fluconazole|trimethoprim|3|Significant - Monitor Closely|fluconazole and trimethoprim both increase  QTc interval. Potential for dangerous interaction. Use with caution and monitor closely.
trimipramine|fluconazole|22|Serious - Use Alternative|trimipramine and fluconazole both increase  QTc interval. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available.
fluconazole|verapamil|11|Significant - Monitor Closely|fluconazole will increase the level or effect of verapamil by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
fluconazole|vinblastine|1|Minor|fluconazole will increase the level or effect of vinblastine by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Minor or non-significant interaction.
fluconazole|vincristine|1|Minor|fluconazole will increase the level or effect of vincristine by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Minor or non-significant interaction.
fluconazole|voriconazole|3|Significant - Monitor Closely|fluconazole and voriconazole both increase  QTc interval. Potential for dangerous interaction. Use with caution and monitor closely.
fluconazole|voriconazole|1|Minor|fluconazole will increase the level or effect of voriconazole by  affecting hepatic enzyme CYP2C19 metabolism. Minor or non-significant interaction.
fluconazole|voriconazole|1|Minor|fluconazole will increase the level or effect of voriconazole by  affecting hepatic enzyme CYP2C9/10 metabolism. Minor or non-significant interaction.
fluconazole|warfarin|20|Serious - Use Alternative|fluconazole increases levels of warfarin by decreasing metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
fluconazole|warfarin|11|Significant - Monitor Closely|fluconazole will increase the level or effect of warfarin by  affecting hepatic enzyme CYP2C9/10 metabolism. Significant interaction possible, monitor closely.
fluconazole|warfarin|11|Significant - Monitor Closely|fluconazole will increase the level or effect of warfarin by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
fluconazole|warfarin|1|Minor|fluconazole will increase the level or effect of warfarin by  affecting hepatic enzyme CYP2C19 metabolism. Minor or non-significant interaction.
fluconazole|ziprasidone|22|Serious - Use Alternative|fluconazole and ziprasidone both increase  QTc interval. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available.
fluconazole|ziprasidone|1|Minor|fluconazole will increase the level or effect of ziprasidone by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Minor or non-significant interaction.
fluconazole|zolpidem|1|Minor|fluconazole will increase the level or effect of zolpidem by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Minor or non-significant interaction.
fludarabine|pentostatin|33|Contraindicated|fludarabine, pentostatin.Either increases toxicity of the other by unknown mechanism. Never use combination. Risk of pulmonary toxicity.
fosphenytoin|fludrocortisone|11|Significant - Monitor Closely|fosphenytoin will decrease the level or effect of fludrocortisone by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
fosphenytoin|fludrocortisone|11|Significant - Monitor Closely|fosphenytoin will decrease the level or effect of fludrocortisone by  P-glycoprotein (MDR1) efflux transporter. Significant interaction possible, monitor closely.
hexobarbital|fludrocortisone|11|Significant - Monitor Closely|hexobarbital will decrease the level or effect of fludrocortisone by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
pentobarbital|fludrocortisone|11|Significant - Monitor Closely|pentobarbital will decrease the level or effect of fludrocortisone by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
phenobarbital|fludrocortisone|11|Significant - Monitor Closely|phenobarbital will decrease the level or effect of fludrocortisone by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
phenobarbital|fludrocortisone|11|Significant - Monitor Closely|phenobarbital will decrease the level or effect of fludrocortisone by  P-glycoprotein (MDR1) efflux transporter. Significant interaction possible, monitor closely.
phenytoin|fludrocortisone|11|Significant - Monitor Closely|phenytoin will decrease the level or effect of fludrocortisone by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
phenytoin|fludrocortisone|11|Significant - Monitor Closely|phenytoin will decrease the level or effect of fludrocortisone by  P-glycoprotein (MDR1) efflux transporter. Significant interaction possible, monitor closely.
primidone|fludrocortisone|11|Significant - Monitor Closely|primidone will decrease the level or effect of fludrocortisone by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
salsalate|fludrocortisone|11|Significant - Monitor Closely|salsalate, fludrocortisone.Either increases toxicity of the other by pharmacodynamic synergism. Significant interaction possible, monitor closely. Increased risk of GI ulceration.
fludrocortisone|salsalate|1|Minor|fludrocortisone decreases levels of salsalate by increasing renal clearance. Minor or non-significant interaction.
secobarbital|fludrocortisone|11|Significant - Monitor Closely|secobarbital will decrease the level or effect of fludrocortisone by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
fludrocortisone|warfarin|11|Significant - Monitor Closely|fludrocortisone will decrease the level or effect of warfarin by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
fludrocortisone|warfarin|11|Significant - Monitor Closely|fludrocortisone, warfarin. Other (see comment). Significant interaction possible, monitor closely. Comment: Corticosteroids may decrease anticoagulant effects by increasing blood coagulability; conversely, they may impair vascular integrity, thus increasing bleeding risk.  Monitor INR closely.
fluorouracil|fosphenytoin|11|Significant - Monitor Closely|fluorouracil increases levels of fosphenytoin by unknown mechanism. Significant interaction possible, monitor closely. Based on case reports.
metronidazole|fluorouracil|11|Significant - Monitor Closely|metronidazole increases toxicity of fluorouracil by decreasing elimination. Significant interaction possible, monitor closely.
fluorouracil|phenytoin|11|Significant - Monitor Closely|fluorouracil increases levels of phenytoin by unknown mechanism. Significant interaction possible, monitor closely. Based on case reports.
fluorouracil|warfarin|2|Significant - Monitor Closely|fluorouracil increases effects of warfarin by unspecified interaction mechanism. Potential for interaction, monitor. Due to the thrombocytopenic effects of fluorouracil, an additive risk of bleeding may be seen in patients receiving concomitant anticoagulants.
fluoxetine|fosphenytoin|11|Significant - Monitor Closely|fluoxetine will increase the level or effect of fosphenytoin by  affecting hepatic enzyme CYP2C9/10 metabolism. Significant interaction possible, monitor closely.
frovatriptan|fluoxetine|3|Significant - Monitor Closely|frovatriptan and fluoxetine both increase  serotonin levels. Potential for dangerous interaction. Use with caution and monitor closely.
fluoxetine|frovatriptan|1|Minor|fluoxetine, frovatriptan. Mechanism: unknown. Minor or non-significant interaction. Risk of weakness, dyspnea, chest pain.
fluoxetine|iloperidone|20|Serious - Use Alternative|fluoxetine will increase the level or effect of iloperidone by  affecting hepatic enzyme CYP2D6 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
fluoxetine|iloperidone|2|Significant - Monitor Closely|fluoxetine and iloperidone both increase  QTc interval. Potential for interaction, monitor.
fluoxetine|imipramine|22|Serious - Use Alternative|fluoxetine and imipramine both increase  serotonin levels. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available.
fluoxetine|imipramine|20|Serious - Use Alternative|fluoxetine will increase the level or effect of imipramine by  affecting hepatic enzyme CYP2C19 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
fluoxetine|imipramine|20|Serious - Use Alternative|fluoxetine will increase the level or effect of imipramine by  affecting hepatic enzyme CYP2D6 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
imipramine|fluoxetine|3|Significant - Monitor Closely|imipramine and fluoxetine both increase  QTc interval. Potential for dangerous interaction. Use with caution and monitor closely.
isocarboxazid|fluoxetine|33|Contraindicated|isocarboxazid and fluoxetine both increase  serotonin levels. Never use combination.
fluoxetine|ketoprofen|11|Significant - Monitor Closely|fluoxetine, ketoprofen.Either increases toxicity of the other by pharmacodynamic synergism. Significant interaction possible, monitor closely. Increased risk of upper GI bleeding. SSRIs inhib. serotonin uptake by platelets.
linezolid|fluoxetine|33|Contraindicated|linezolid and fluoxetine both increase  serotonin levels. Never use combination. Linezolid may increase serotonin as a result of MAO-A inhibition. If linezolid must be administered, discontinue serotonergic drug immediately and monitor for CNS toxicity. Serotonergic therapy may be resumed 24 hours after last linezolid dose or after 5 weeks of monitoring, whichever comes first.
fluoxetine|lithium|3|Significant - Monitor Closely|fluoxetine and lithium both increase  serotonin levels. Potential for dangerous interaction. Use with caution and monitor closely.
fluoxetine|lithium|1|Minor|fluoxetine, lithium. Mechanism: unknown. Minor or non-significant interaction. Risk of neurotoxicity.
lumefantrine|fluoxetine|33|Contraindicated|lumefantrine will increase the level or effect of fluoxetine by  affecting hepatic enzyme CYP2D6 metabolism. Never use combination.
fluoxetine|lumefantrine|3|Significant - Monitor Closely|fluoxetine and lumefantrine both increase  QTc interval. Potential for dangerous interaction. Use with caution and monitor closely.
fluoxetine|methamphetamine|20|Serious - Use Alternative|fluoxetine will increase the level or effect of methamphetamine by  affecting hepatic enzyme CYP2D6 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
fluoxetine|metoprolol|20|Serious - Use Alternative|fluoxetine will increase the level or effect of metoprolol by  affecting hepatic enzyme CYP2D6 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
naratriptan|fluoxetine|3|Significant - Monitor Closely|naratriptan and fluoxetine both increase  serotonin levels. Potential for dangerous interaction. Use with caution and monitor closely.
fluoxetine|naratriptan|1|Minor|fluoxetine, naratriptan. Mechanism: unknown. Minor or non-significant interaction. Risk of weakness, dyspnea, chest pain.
fluoxetine|nortriptyline|22|Serious - Use Alternative|fluoxetine and nortriptyline both increase  serotonin levels. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available.
fluoxetine|nortriptyline|20|Serious - Use Alternative|fluoxetine will increase the level or effect of nortriptyline by  affecting hepatic enzyme CYP2D6 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
nortriptyline|fluoxetine|3|Significant - Monitor Closely|nortriptyline and fluoxetine both increase  QTc interval. Potential for dangerous interaction. Use with caution and monitor closely.
oxycodone|fluoxetine|20|Serious - Use Alternative|oxycodone will increase the level or effect of fluoxetine by  affecting hepatic enzyme CYP2D6 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available. Opioids may enhance the serotonergic effects of SSRIs and increase risk for serotonergic syndrome
phenelzine|fluoxetine|33|Contraindicated|phenelzine and fluoxetine both increase  serotonin levels. Never use combination.
fluoxetine|phentermine|20|Serious - Use Alternative|fluoxetine, phentermine.Either increases toxicity of the other by Mechanism: unknown. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available. Risk of serotonin syndrome.
fluoxetine|phenytoin|11|Significant - Monitor Closely|fluoxetine will increase the level or effect of phenytoin by  affecting hepatic enzyme CYP2C9/10 metabolism. Significant interaction possible, monitor closely.
propafenone|fluoxetine|22|Serious - Use Alternative|propafenone and fluoxetine both increase  QTc interval. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available.
fluoxetine|propafenone|20|Serious - Use Alternative|fluoxetine will increase the level or effect of propafenone by  affecting hepatic enzyme CYP2D6 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
propafenone|fluoxetine|20|Serious - Use Alternative|propafenone will increase the level or effect of fluoxetine by  affecting hepatic enzyme CYP2D6 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
fluoxetine|propranolol|20|Serious - Use Alternative|fluoxetine will increase the level or effect of propranolol by  affecting hepatic enzyme CYP2D6 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
fluoxetine|protriptyline|22|Serious - Use Alternative|fluoxetine and protriptyline both increase  serotonin levels. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available.
protriptyline|fluoxetine|3|Significant - Monitor Closely|protriptyline and fluoxetine both increase  QTc interval. Potential for dangerous interaction. Use with caution and monitor closely.
rasagiline|fluoxetine|20|Serious - Use Alternative|rasagiline and fluoxetine both increase  serotonin levels. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available. evere CNS toxicity associated with hyperpyrexia has been reported with the combined treatment of an antidepressant and rasagiline. Avoid combination within 14 days of MAOI use.
fluoxetine|risperidone|20|Serious - Use Alternative|fluoxetine will increase the level or effect of risperidone by  affecting hepatic enzyme CYP2D6 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
fluoxetine|risperidone|2|Significant - Monitor Closely|fluoxetine and risperidone both increase  QTc interval. Potential for interaction, monitor.
ritonavir|fluoxetine|1|Minor|ritonavir will increase the level or effect of fluoxetine by  affecting hepatic enzyme CYP2D6 metabolism. Minor or non-significant interaction.
rizatriptan|fluoxetine|3|Significant - Monitor Closely|rizatriptan and fluoxetine both increase  serotonin levels. Potential for dangerous interaction. Use with caution and monitor closely.
fluoxetine|rizatriptan|1|Minor|fluoxetine, rizatriptan. Mechanism: unknown. Minor or non-significant interaction. Risk of weakness, dyspnea, chest pain.
selegiline|fluoxetine|33|Contraindicated|selegiline and fluoxetine both increase  serotonin levels. Never use combination. At least 5 weeks should elapse between discontinuation of fluoxetine and initiation of selegiline.
sumatriptan|fluoxetine|3|Significant - Monitor Closely|sumatriptan and fluoxetine both increase  serotonin levels. Potential for dangerous interaction. Use with caution and monitor closely.
fluoxetine|sumatriptan|1|Minor|fluoxetine, sumatriptan. Mechanism: unknown. Minor or non-significant interaction. Risk of weakness, dyspnea, chest pain.
fluoxetine|tamoxifen|11|Significant - Monitor Closely|fluoxetine will decrease the level or effect of tamoxifen by  decreasing metabolism. Significant interaction possible, monitor closely. Inhibition of CYP2D6 metabolism to tamoxifen's active metabolite, endoxifen.
fluoxetine|tamsulosin|2|Significant - Monitor Closely|fluoxetine increases levels of tamsulosin by affecting hepatic enzyme CYP2D6 metabolism. Potential for interaction, monitor.
fluoxetine|tetrabenazine|11|Significant - Monitor Closely|fluoxetine increases effects of tetrabenazine by affecting hepatic enzyme CYP2D6 metabolism. Significant interaction possible, monitor closely. Decrease tetrabenazine dose by 50% when coadministered with strong CYP2D6 inhibitors.
thioridazine|fluoxetine|33|Contraindicated|thioridazine will increase the level or effect of fluoxetine by  affecting hepatic enzyme CYP2D6 metabolism. Never use combination.
thioridazine|fluoxetine|33|Contraindicated|thioridazine and fluoxetine both increase  QTc interval. Never use combination.
fluoxetine|thioridazine|33|Contraindicated|fluoxetine increases levels of thioridazine by decreasing metabolism. Never use combination. Risk of long QT syndrome.
fluoxetine|thioridazine|22|Serious - Use Alternative|fluoxetine will increase the level or effect of thioridazine by  affecting hepatic enzyme CYP2D6 metabolism. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available.
thiothixene|fluoxetine|3|Significant - Monitor Closely|thiothixene and fluoxetine both increase  QTc interval. Potential for dangerous interaction. Use with caution and monitor closely.
tipranavir|fluoxetine|20|Serious - Use Alternative|tipranavir will increase the level or effect of fluoxetine by  affecting hepatic enzyme CYP2D6 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
fluoxetine|tolbutamide|11|Significant - Monitor Closely|fluoxetine will increase the level or effect of tolbutamide by  affecting hepatic enzyme CYP2C9/10 metabolism. Significant interaction possible, monitor closely.
fluoxetine|tolbutamide|11|Significant - Monitor Closely|fluoxetine increases effects of tolbutamide by unspecified interaction mechanism. Significant interaction possible, monitor closely. Risk of hypoglycemia.
fluoxetine|tolmetin|11|Significant - Monitor Closely|fluoxetine, tolmetin.Either increases toxicity of the other by pharmacodynamic synergism. Significant interaction possible, monitor closely. Increased risk of upper GI bleeding. SSRIs inhib. serotonin uptake by platelets.
fluoxetine|tolterodine|20|Serious - Use Alternative|fluoxetine will increase the level or effect of tolterodine by  affecting hepatic enzyme CYP2D6 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
toremifene|fluoxetine|3|Significant - Monitor Closely|toremifene and fluoxetine both increase  QTc interval. Potential for dangerous interaction. Use with caution and monitor closely.
fluoxetine|tramadol|3|Significant - Monitor Closely|fluoxetine and tramadol both increase  serotonin levels. Potential for dangerous interaction. Use with caution and monitor closely.
tranylcypromine|fluoxetine|33|Contraindicated|tranylcypromine and fluoxetine both increase  serotonin levels. Never use combination.
fluoxetine|trazodone|22|Serious - Use Alternative|fluoxetine and trazodone both increase  serotonin levels. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available.
trazodone|fluoxetine|3|Significant - Monitor Closely|trazodone and fluoxetine both increase  QTc interval. Potential for dangerous interaction. Use with caution and monitor closely.
fluoxetine|trimipramine|22|Serious - Use Alternative|fluoxetine and trimipramine both increase  serotonin levels. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available.
trimipramine|fluoxetine|3|Significant - Monitor Closely|trimipramine and fluoxetine both increase  QTc interval. Potential for dangerous interaction. Use with caution and monitor closely.
fluoxetine|venlafaxine|22|Serious - Use Alternative|fluoxetine and venlafaxine both increase  serotonin levels. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available.
fluoxetine|venlafaxine|2|Significant - Monitor Closely|fluoxetine and venlafaxine both increase  QTc interval. Potential for interaction, monitor.
venlafaxine|fluoxetine|1|Minor|venlafaxine will increase the level or effect of fluoxetine by  affecting hepatic enzyme CYP2D6 metabolism. Minor or non-significant interaction.
fluoxetine|voriconazole|20|Serious - Use Alternative|fluoxetine will increase the level or effect of voriconazole by  affecting hepatic enzyme CYP2C19 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
fluoxetine|voriconazole|11|Significant - Monitor Closely|fluoxetine will increase the level or effect of voriconazole by  affecting hepatic enzyme CYP2C9/10 metabolism. Significant interaction possible, monitor closely.
fluoxetine|voriconazole|2|Significant - Monitor Closely|fluoxetine and voriconazole both increase  QTc interval. Potential for interaction, monitor.
vorinostat|fluoxetine|3|Significant - Monitor Closely|vorinostat and fluoxetine both increase  QTc interval. Potential for dangerous interaction. Use with caution and monitor closely.
fluoxetine|warfarin|20|Serious - Use Alternative|fluoxetine increases levels of warfarin by decreasing metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
fluoxetine|warfarin|11|Significant - Monitor Closely|fluoxetine will increase the level or effect of warfarin by  affecting hepatic enzyme CYP2C19 metabolism. Significant interaction possible, monitor closely.
fluoxetine|warfarin|2|Significant - Monitor Closely|fluoxetine will increase the level or effect of warfarin by  affecting hepatic enzyme CYP2C9/10 metabolism. Potential for interaction, monitor.
fluoxetine|ziprasidone|3|Significant - Monitor Closely|fluoxetine and ziprasidone both increase  QTc interval. Potential for dangerous interaction. Use with caution and monitor closely.
zolmitriptan|fluoxetine|3|Significant - Monitor Closely|zolmitriptan and fluoxetine both increase  serotonin levels. Potential for dangerous interaction. Use with caution and monitor closely.
fluoxetine|zolmitriptan|1|Minor|fluoxetine, zolmitriptan. Mechanism: unknown. Minor or non-significant interaction. Risk of weakness, dyspnea, chest pain.
fluoxymesterone|warfarin|20|Serious - Use Alternative|fluoxymesterone increases levels of warfarin by decreasing metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
fluphenazine|levofloxacin|3|Significant - Monitor Closely|fluphenazine and levofloxacin both increase  QTc interval. Potential for dangerous interaction. Use with caution and monitor closely.
fluphenazine|methamphetamine|11|Significant - Monitor Closely|fluphenazine, methamphetamine. Mechanism: unknown. Significant interaction possible, monitor closely. Risk of cardiac arrhythmia or sudden death, more likely w/thioridazine than other phenothiazines.  Interaction more likely in certain predisposed pts. only.
fluphenazine|methamphetamine|2|Significant - Monitor Closely|fluphenazine increases and methamphetamine decreases sedation. Effect of interaction is not clear, use caution. Potential for interaction, monitor.
fluphenazine|metrizamide|33|Contraindicated|fluphenazine, metrizamide. Mechanism: unknown. Never use combination. Risk of seizure.  D/C phenothiazine 24h before admin. of metrizamide.
fluphenazine|phendimetrazine|11|Significant - Monitor Closely|fluphenazine, phendimetrazine. Mechanism: unknown. Significant interaction possible, monitor closely. Risk of cardiac arrhythmia or sudden death, more likely w/thioridazine than other phenothiazines.  Interaction more likely in certain predisposed pts. only.
fluphenazine|phendimetrazine|2|Significant - Monitor Closely|fluphenazine increases and phendimetrazine decreases sedation. Effect of interaction is not clear, use caution. Potential for interaction, monitor.
fluphenazine|phentermine|11|Significant - Monitor Closely|fluphenazine, phentermine. Mechanism: unknown. Significant interaction possible, monitor closely. Risk of cardiac arrhythmia or sudden death, more likely w/thioridazine than other phenothiazines.  Interaction more likely in certain predisposed pts. only.
fluphenazine|phentermine|2|Significant - Monitor Closely|fluphenazine increases and phentermine decreases sedation. Effect of interaction is not clear, use caution. Potential for interaction, monitor.
fluphenazine|terfenadine|33|Contraindicated|fluphenazine and terfenadine both increase  QTc interval. Never use combination.
terfenadine|fluphenazine|2|Significant - Monitor Closely|terfenadine and fluphenazine both increase  sedation. Potential for interaction, monitor.
fluphenazine|tetrabenazine|3|Significant - Monitor Closely|fluphenazine and tetrabenazine both increase  antidopaminergic effects, including extrapyramidal symptoms and neuroleptic malignant syndrome. Potential for dangerous interaction. Use with caution and monitor closely.
triprolidine|fluphenazine|2|Significant - Monitor Closely|triprolidine and fluphenazine both increase  sedation. Potential for interaction, monitor.
fosamprenavir|flurazepam|3|Significant - Monitor Closely|fosamprenavir increases levels of flurazepam by affecting hepatic/intestinal enzyme CYP3A4 metabolism. Potential for dangerous interaction. Use with caution and monitor closely. Use alternatives if available. Consider lowering benzodiazepine dose.
indinavir|flurazepam|3|Significant - Monitor Closely|indinavir increases levels of flurazepam by affecting hepatic/intestinal enzyme CYP3A4 metabolism. Potential for dangerous interaction. Use with caution and monitor closely. Potential for increased toxicity. Use alternatives if available. Consider lowering benzodiazepine dose.
nelfinavir|flurazepam|3|Significant - Monitor Closely|nelfinavir increases levels of flurazepam by affecting hepatic/intestinal enzyme CYP3A4 metabolism. Potential for dangerous interaction. Use with caution and monitor closely. Use alternatives if available. Consider lowering benzodiazepine dose.
omeprazole|flurazepam|1|Minor|omeprazole increases levels of flurazepam by decreasing metabolism. Minor or non-significant interaction.
ritonavir|flurazepam|3|Significant - Monitor Closely|ritonavir increases levels of flurazepam by affecting hepatic/intestinal enzyme CYP3A4 metabolism. Potential for dangerous interaction. Use with caution and monitor closely. Use alternatives if available. Consider lowering benzodiazepine dose.
saquinavir|flurazepam|3|Significant - Monitor Closely|saquinavir increases levels of flurazepam by affecting hepatic/intestinal enzyme CYP3A4 metabolism. Potential for dangerous interaction. Use with caution and monitor closely. Use alternatives if available. Consider lowering benzodiazepine dose.
tipranavir|flurazepam|3|Significant - Monitor Closely|tipranavir increases levels of flurazepam by affecting hepatic/intestinal enzyme CYP3A4 metabolism. Potential for dangerous interaction. Use with caution and monitor closely. Use alternatives if available. Consider lowering benzodiazepine dose.
triprolidine|flurazepam|2|Significant - Monitor Closely|triprolidine and flurazepam both increase  sedation. Potential for interaction, monitor.
flurbiprofen|ginkgo biloba|2|Significant - Monitor Closely|flurbiprofen and ginkgo biloba both increase  anticoagulation. Potential for interaction, monitor.
flurbiprofen|methotrexate|20|Serious - Use Alternative|flurbiprofen increases levels of methotrexate by decreasing renal clearance. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available. Concomitant administration of NSAIDs with high dose methotrexate has been reported to elevate and prolong serum methotrexate levels, resulting in deaths from severe hematologic and GI toxicity. NSAIDs may reduce tubular secretion of methotrexate and enhance toxicity. .
flurbiprofen|pralatrexate|11|Significant - Monitor Closely|flurbiprofen increases levels of pralatrexate by decreasing renal clearance. Significant interaction possible, monitor closely. NSAIDs may delay pralatrexate clearance, increasing drug exposure. Adjust the pralatrexate dose as needed.
telmisartan|flurbiprofen|11|Significant - Monitor Closely|telmisartan, flurbiprofen.Either increases toxicity of the other by Other (see comment). Significant interaction possible, monitor closely. Comment: May result in renal function deterioration, particularly in elderly or volume depleted individuals.
flurbiprofen|telmisartan|3|Significant - Monitor Closely|flurbiprofen decreases effects of telmisartan by pharmacodynamic antagonism. Potential for dangerous interaction. Use with caution and monitor closely.  NSAIDs decrease synthesis of vasodilating renal prostaglandins, and thus affect fluid homeostasis and may diminish antihypertensive effect.
telmisartan|flurbiprofen|2|Significant - Monitor Closely|telmisartan and flurbiprofen both increase  serum potassium. Potential for interaction, monitor.
flurbiprofen|timolol|11|Significant - Monitor Closely|flurbiprofen decreases effects of timolol by pharmacodynamic antagonism. Significant interaction possible, monitor closely. Long term (>1 wk) NSAID use.  NSAIDs decrease prostaglandin synthesis.
timolol|flurbiprofen|2|Significant - Monitor Closely|timolol and flurbiprofen both increase  serum potassium. Potential for interaction, monitor.
flurbiprofen|tolbutamide|11|Significant - Monitor Closely|flurbiprofen increases effects of tolbutamide by unknown mechanism. Significant interaction possible, monitor closely. Risk of hypoglycemia.
flurbiprofen|trandolapril|1|Minor|flurbiprofen decreases effects of trandolapril by pharmacodynamic antagonism. Minor or non-significant interaction. NSAIDs decrease prostaglandin synthesis.
voriconazole|flurbiprofen|1|Minor|voriconazole will increase the level or effect of flurbiprofen by  affecting hepatic enzyme CYP2C9/10 metabolism. Minor or non-significant interaction.
warfarin|flurbiprofen|3|Significant - Monitor Closely|warfarin and flurbiprofen both increase  anticoagulation. Potential for dangerous interaction. Use with caution and monitor closely.
gemfibrozil|fluvastatin|20|Serious - Use Alternative|gemfibrozil, fluvastatin.Either increases effects of the other by pharmacodynamic synergism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available. Gemfibrozil may further increase risk for rhabdomyolysis when added to optimal statin regimen to further decrease TG and increase HDLs.
fluvastatin|warfarin|11|Significant - Monitor Closely|fluvastatin increases effects of warfarin by affecting hepatic enzyme CYP2C9/10 metabolism. Significant interaction possible, monitor closely.
fluvoxamine|fosphenytoin|11|Significant - Monitor Closely|fluvoxamine will increase the level or effect of fosphenytoin by  affecting hepatic enzyme CYP2C9/10 metabolism. Significant interaction possible, monitor closely.
frovatriptan|fluvoxamine|3|Significant - Monitor Closely|frovatriptan and fluvoxamine both increase  serotonin levels. Potential for dangerous interaction. Use with caution and monitor closely.
fluvoxamine|frovatriptan|2|Significant - Monitor Closely|fluvoxamine will increase the level or effect of frovatriptan by  affecting hepatic enzyme CYP1A2 metabolism. Potential for interaction, monitor.
fluvoxamine|frovatriptan|1|Minor|fluvoxamine, frovatriptan. Mechanism: unknown. Minor or non-significant interaction. Risk of weakness, dyspnea, chest pain.
fluvoxamine|imipramine|22|Serious - Use Alternative|fluvoxamine and imipramine both increase  serotonin levels. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available.
fluvoxamine|imipramine|20|Serious - Use Alternative|fluvoxamine will increase the level or effect of imipramine by  affecting hepatic enzyme CYP1A2 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
